timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
441.36,3,0,3,0,2.7100,-0.6800,-0.3600,12.7500,1.7500,-0.2500,0.69604492187500,0.13995361328125,0.70129394531250,0.06469726562500,moving
441.37,3,0,3,0,1.2100,0.0700,-0.7300,11.1875,4.4375,-2.3125,0.69561767578125,0.14050292968750,0.70166015625000,0.06390380859375,moving
441.38,3,0,3,0,-0.6200,1.0300,-1.3600,14.5625,9.8750,-3.0625,0.69482421875000,0.14111328125000,0.70233154296875,0.06298828125000,moving
441.39,3,0,3,0,-6.6500,3.3500,-2.3900,26.0625,10.9375,-6.6875,0.69384765625000,0.14227294921875,0.70324707031250,0.06109619140625,moving
441.40,3,0,3,0,-11.2600,4.4200,-3.1600,42.1250,-0.3125,-14.6250,0.69342041015625,0.14392089843750,0.70367431640625,0.05761718750000,moving
441.41,3,0,3,0,-16.1600,5.6100,-3.0800,58.5625,-26.8750,-14.1250,0.69439697265625,0.14672851562500,0.70251464843750,0.05285644531250,moving
441.42,3,0,3,0,-18.1100,4.6500,-1.1500,72.1875,-49.6875,4.4375,0.69647216796875,0.15161132812500,0.69976806640625,0.04803466796875,moving
441.43,3,0,3,0,-10.7000,1.0700,5.9000,96.7500,-69.5000,16.6250,0.69927978515625,0.15881347656250,0.69567871093750,0.04223632812500,moving
441.44,3,0,3,0,-6.9200,0.2300,6.6500,92.7500,-55.6875,18.0625,0.70129394531250,0.16577148437500,0.69232177734375,0.03692626953125,moving
441.45,3,0,3,0,-5.5200,1.1300,5.4100,21.1250,-15.5000,13.8125,0.70190429687500,0.16790771484375,0.69128417968750,0.03631591796875,moving
441.46,3,0,3,0,-6.1100,0.8400,3.2600,-29.4375,4.0000,-2.6250,0.70208740234375,0.16595458984375,0.69146728515625,0.03796386718750,moving
441.47,3,0,3,0,-3.2100,1.5000,0.0600,-36.0625,20.2500,-6.4375,0.70141601562500,0.16326904296875,0.69268798828125,0.04003906250000,moving
441.48,3,0,3,0,-1.6600,0.6400,-0.8400,-39.8750,36.2500,-7.5625,0.69976806640625,0.16027832031250,0.69482421875000,0.04248046875000,moving
441.49,3,0,3,0,-0.3700,0.4800,-1.4100,-34.5625,38.8125,-5.6875,0.69793701171875,0.15765380859375,0.69714355468750,0.04479980468750,moving
441.50,3,0,3,0,1.6400,-0.6100,-0.5900,-41.1875,25.3125,-6.8750,0.69696044921875,0.15460205078125,0.69860839843750,0.04724121093750,moving
441.51,3,0,3,0,2.5300,-0.6100,-0.3100,-51.2500,24.3750,-3.6250,0.69622802734375,0.15118408203125,0.69995117187500,0.05047607421875,moving
441.53,3,0,3,0,4.1700,-0.8000,-0.4500,-45.5625,24.1250,2.3125,0.69531250000000,0.14843750000000,0.70117187500000,0.05371093750000,moving
441.54,3,0,3,0,5.5700,-1.1200,-0.5300,-43.6875,23.5000,4.0625,0.69439697265625,0.14593505859375,0.70233154296875,0.05694580078125,moving
441.54,3,0,3,0,7.4400,-2.3600,-0.6500,-49.1875,22.1875,4.8750,0.69366455078125,0.14312744140625,0.70336914062500,0.06054687500000,moving
441.57,3,0,3,0,8.5400,-1.6900,-0.8000,-46.8125,12.9375,11.3125,0.69329833984375,0.13861083984375,0.70391845703125,0.06793212890625,moving
441.57,3,0,3,0,8.6100,-1.6100,-1.0000,-42.5625,16.5625,8.0000,0.69274902343750,0.13641357421875,0.70452880859375,0.07122802734375,moving
441.58,3,0,3,0,9.1100,-1.8500,-1.4800,-33.2500,26.4375,4.0000,0.69152832031250,0.13452148437500,0.70587158203125,0.07385253906250,moving
441.59,3,0,3,0,9.1100,-1.8500,-1.4800,-33.2500,26.4375,4.0000,0.69152832031250,0.13452148437500,0.70587158203125,0.07385253906250,moving
441.59,3,0,3,0,8.9700,-1.9300,-1.4700,-22.5000,31.2500,-0.0625,0.68981933593750,0.13293457031250,0.70764160156250,0.07562255859375,moving
