timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
177.85,3,1,3,3,-0.1500,-0.0600,-0.0700,79.3125,21.8750,-109.0000,0.25341796875000,-0.68823242187500,0.25653076171875,0.62951660156250,moving
177.86,3,1,3,3,-0.7700,1.4100,0.1900,64.7500,15.6875,-113.6875,0.26318359375000,-0.69018554687500,0.25354003906250,0.62457275390625,moving
177.87,3,1,3,3,-1.4000,3.1500,0.3300,53.7500,10.8125,-111.7500,0.27233886718750,-0.69201660156250,0.24993896484375,0.62005615234375,moving
177.88,3,1,3,3,-3.0400,6.4700,0.9500,42.8750,6.5625,-102.9375,0.28033447265625,-0.69354248046875,0.24615478515625,0.61627197265625,moving
177.89,3,1,3,3,-3.0400,6.4700,0.9500,42.8750,6.5625,-102.9375,0.28033447265625,-0.69354248046875,0.24615478515625,0.61627197265625,moving
177.89,3,1,3,3,-3.8800,8.4500,0.6300,29.6875,10.4375,-89.4375,0.28674316406250,-0.69531250000000,0.24255371093750,0.61273193359375,moving
177.90,3,1,3,3,-4.5800,10.6500,0.4000,13.5000,19.8125,-72.8750,0.29107666015625,-0.69757080078125,0.23931884765625,0.60937500000000,moving
177.91,3,1,3,3,-4.8700,13.0300,0.1500,-9.0625,24.7500,-53.8750,0.29290771484375,-0.70025634765625,0.23614501953125,0.60668945312500,moving
177.92,3,1,3,3,-4.1900,14.5700,1.3100,-28.7500,26.3750,-41.0625,0.29278564453125,-0.70324707031250,0.23278808593750,0.60461425781250,moving
177.93,3,1,3,3,-3.3200,14.0300,2.0400,-26.0625,40.4375,-22.9375,0.29156494140625,-0.70648193359375,0.23101806640625,0.60205078125000,moving
177.94,3,1,3,3,-2.5500,12.2200,0.9300,-0.3750,58.4375,-6.4375,0.29071044921875,-0.70971679687500,0.23211669921875,0.59826660156250,moving
177.95,3,1,3,3,-1.7300,8.2300,2.3500,27.8750,45.3750,2.7500,0.29138183593750,-0.71130371093750,0.23492431640625,0.59497070312500,moving
177.96,3,1,3,3,-2.7700,7.2200,2.4000,38.8750,47.7500,27.0625,0.29138183593750,-0.71221923828125,0.23986816406250,0.59191894531250,moving
177.97,3,1,3,3,-2.9300,6.5800,2.8200,31.5625,55.8125,44.4375,0.28985595703125,-0.71331787109375,0.24566650390625,0.58892822265625,moving
177.98,3,1,3,3,-2.7100,6.4200,2.7800,14.1875,51.4375,50.8125,0.28698730468750,-0.71447753906250,0.25085449218750,0.58666992187500,moving
177.99,3,1,3,3,-2.2900,6.2900,2.9500,-6.1250,33.2500,56.2500,0.28295898437500,-0.71508789062500,0.25494384765625,0.58618164062500,moving
178.00,3,1,3,3,-2.1200,5.9800,2.8300,-29.6875,7.0625,62.1250,0.27770996093750,-0.71478271484375,0.25750732421875,0.58795166015625,moving
178.01,3,1,3,3,-1.9200,5.2500,2.5300,-53.1875,-14.5000,64.7500,0.27136230468750,-0.71380615234375,0.25848388671875,0.59161376953125,moving
178.02,3,1,3,3,-1.5900,4.6300,2.0300,-72.9375,-34.5000,68.9375,0.26397705078125,-0.71215820312500,0.25823974609375,0.59704589843750,moving
178.03,3,1,3,3,-1.7100,3.1600,1.2000,-83.6250,-56.1250,74.4375,0.25610351562500,-0.70941162109375,0.25720214843750,0.60412597656250,moving
178.04,3,1,3,3,-1.9300,2.4000,0.8100,-91.6875,-73.0625,80.1250,0.24780273437500,-0.70574951171875,0.25573730468750,0.61248779296875,moving
178.05,3,1,3,3,-1.9900,1.3600,0.3100,-90.9375,-86.6250,87.0625,0.23944091796875,-0.70104980468750,0.25433349609375,0.62170410156250,moving
178.06,3,1,3,3,-2.0000,0.5100,0.0200,-82.4375,-96.5000,94.2500,0.23132324218750,-0.69531250000000,0.25366210937500,0.63140869140625,moving
178.07,3,1,3,3,-0.9100,-0.8100,-0.3200,-73.3125,-103.7500,103.4375,0.22344970703125,-0.68865966796875,0.25378417968750,0.64135742187500,moving
178.08,3,1,3,3,0.2800,-1.7300,-0.4400,-59.1250,-94.6250,113.6875,0.21557617187500,-0.68194580078125,0.25549316406250,0.65057373046875,moving
178.09,3,1,3,3,1.6000,-2.7300,-0.6200,-59.1250,-94.6250,113.6875,0.20764160156250,-0.67504882812500,0.25714111328125,0.65960693359375,moving
178.10,3,1,3,3,2.3300,-3.9800,-0.7800,-50.5625,-80.8125,112.4375,0.19995117187500,-0.66870117187500,0.25939941406250,0.66754150390625,moving
178.11,3,1,3,3,3.0100,-6.7800,-1.5800,-36.6250,-70.8750,105.7500,0.19323730468750,-0.66271972656250,0.26220703125000,0.67431640625000,moving
178.12,3,1,3,3,3.2200,-8.5200,-1.9500,-24.9375,-73.8750,92.0625,0.18798828125000,-0.65661621093750,0.26483154296875,0.68072509765625,moving
178.13,3,1,3,3,2.5800,-8.6600,-1.6400,-59.0000,-40.6875,64.6875,0.18170166015625,-0.65362548828125,0.26434326171875,0.68542480468750,moving
178.14,3,1,3,3,2.3500,-10.3100,-3.9500,-59.0000,-40.6875,64.6875,0.17535400390625,-0.65063476562500,0.26385498046875,0.69018554687500,moving
178.15,3,1,3,3,2.3500,-10.3100,-3.9500,-59.0000,-40.6875,64.6875,0.17535400390625,-0.65063476562500,0.26385498046875,0.69018554687500,moving
178.15,3,1,3,3,1.9900,-10.9300,-4.2500,-39.3125,-23.9375,38.2500,0.17138671875000,-0.64886474609375,0.26330566406250,0.69299316406250,moving
178.16,3,1,3,3,1.6200,-11.3200,-4.8300,-10.1250,-12.8750,31.3750,0.16918945312500,-0.64752197265625,0.26428222656250,0.69445800781250,moving
178.17,3,1,3,3,1.3800,-11.8300,-5.2100,25.3750,-4.2500,24.6250,0.16925048828125,-0.64630126953125,0.26715087890625,0.69445800781250,moving
178.18,3,1,3,3,1.5000,-11.0700,-5.2000,56.9375,4.4375,16.1250,0.17138671875000,-0.64532470703125,0.27154541015625,0.69311523437500,moving
178.19,3,1,3,3,1.7700,-9.8500,-4.5700,63.1875,14.3750,-0.4375,0.17462158203125,-0.64526367187500,0.27557373046875,0.69079589843750,moving
178.20,3,1,3,3,1.8400,-8.4800,-3.9000,41.3750,24.3750,-22.2500,0.17773437500000,-0.64666748046875,0.27716064453125,0.68804931640625,moving
178.21,3,1,3,3,1.9200,-6.6700,-3.2500,10.1875,31.8750,-41.3750,0.18005371093750,-0.64941406250000,0.27593994140625,0.68536376953125,moving
178.22,3,1,3,3,0.9000,-4.3500,-2.1200,-14.6250,36.3750,-58.1250,0.18182373046875,-0.65325927734375,0.27227783203125,0.68267822265625,moving
178.23,3,1,3,3,0.1000,-3.8400,-1.4700,-22.9375,40.3125,-72.1250,0.18389892578125,-0.65771484375000,0.26739501953125,0.67974853515625,moving
178.24,3,1,3,3,-1.4900,-3.0600,-0.7600,-10.5625,44.5625,-77.5000,0.18688964843750,-0.66235351562500,0.26300048828125,0.67614746093750,moving
178.25,3,1,3,3,-2.2600,-2.7000,0.0800,28.5625,51.0625,-78.1250,0.19195556640625,-0.66668701171875,0.26098632812500,0.67120361328125,moving
178.26,3,1,3,3,-2.2000,-3.7200,1.1100,80.5000,56.9375,-76.5000,0.19989013671875,-0.67041015625000,0.26214599609375,0.66473388671875,moving
178.27,3,1,3,3,-1.3600,-4.5600,1.2700,117.3125,45.1250,-74.6875,0.21002197265625,-0.67266845703125,0.26531982421875,0.65802001953125,moving
178.28,3,1,3,3,-0.5900,-5.1800,1.1900,130.0625,33.3125,-79.1250,0.22149658203125,-0.67401123046875,0.26867675781250,0.65155029296875,moving
178.29,3,1,3,3,-0.0100,-6.0500,-0.2300,123.0625,32.8125,-90.3125,0.23309326171875,-0.67553710937500,0.27093505859375,0.64489746093750,moving
178.30,3,1,3,3,0.0600,-5.9100,-0.8000,105.3125,23.1250,-103.8125,0.24462890625000,-0.67712402343750,0.27111816406250,0.63885498046875,moving
178.31,3,1,3,3,0.0200,-5.4000,-1.2500,85.6875,6.5625,-117.5000,0.25610351562500,-0.67840576171875,0.26904296875000,0.63385009765625,moving
178.32,3,1,3,3,-0.0900,-4.3400,-1.5800,67.8750,-6.3750,-129.3750,0.26745605468750,-0.67956542968750,0.26495361328125,0.62963867187500,moving
178.33,3,1,3,3,0.0000,-2.1700,-1.8300,52.1875,-10.5625,-138.1250,0.27844238281250,-0.68090820312500,0.25927734375000,0.62579345703125,moving
178.34,3,1,3,3,-0.0600,-0.6300,-2.1300,41.4375,-7.8750,-142.0625,0.28887939453125,-0.68267822265625,0.25286865234375,0.62176513671875,moving
178.35,3,1,3,3,-0.0200,1.0800,-2.0200,30.3125,-4.3125,-140.6875,0.29840087890625,-0.68475341796875,0.24591064453125,0.61773681640625,moving
178.36,3,1,3,3,0.1000,2.9400,-1.4400,15.0625,8.1875,-134.6250,0.30639648437500,-0.68768310546875,0.23883056640625,0.61334228515625,moving
178.37,3,1,3,3,0.1000,6.3400,-1.6900,1.4375,23.8125,-126.0625,0.31280517578125,-0.69152832031250,0.23193359375000,0.60839843750000,moving
178.38,3,1,3,3,-0.1100,8.1400,-1.6200,-8.6250,27.8125,-114.0000,0.31774902343750,-0.69549560546875,0.22528076171875,0.60375976562500,moving
178.39,3,1,3,3,-0.7900,10.0400,-1.8500,-13.0625,22.5000,-95.1250,0.32159423828125,-0.69891357421875,0.21942138671875,0.59997558593750,moving
