Linear Accel X = 232, Y = -194, Z = 43, qw = 12286, qx = 1688, qy = -475, qz = -10696
Linear Accel X = 107, Y = -102, Z = -45, qw = 12101, qx = 1668, qy = -670, qz = -10898
Linear Accel X = 20, Y = -113, Z = -65, qw = 11796, qx = 1618, qy = -898, qz = -11219
Linear Accel X = 238, Y = -132, Z = -119, qw = 11622, qx = 1560, qy = -1015, qz = -11398
Linear Accel X = 227, Y = -210, Z = -156, qw = 11454, qx = 1468, qy = -1124, qz = -11568
Linear Accel X = 78, Y = -212, Z = 29, qw = 11287, qx = 1283, qy = -1232, qz = -11742
Linear Accel X = 42, Y = -16, Z = 124, qw = 11060, qx = 974, qy = -1328, qz = -11975
Linear Accel X = 142, Y = -16, Z = -24, qw = 10917, qx = 898, qy = -1332, qz = -12111
Linear Accel X = 54, Y = -27, Z = -247, qw = 10761, qx = 900, qy = -1321, qz = -12250
Linear Accel X = -83, Y = 45, Z = -163, qw = 10593, qx = 858, qy = -1316, qz = -12400
Linear Accel X = -135, Y = 57, Z = -137, qw = 10353, qx = 787, qy = -1378, qz = -12599
Linear Accel X = -49, Y = 94, Z = -327, qw = 10239, qx = 803, qy = -1398, qz = -12689
Linear Accel X = -105, Y = 151, Z = -226, qw = 10176, qx = 775, qy = -1372, qz = -12744
Linear Accel X = -72, Y = 173, Z = -116, qw = 10123, qx = 739, qy = -1249, qz = -12801
Linear Accel X = -21, Y = 184, Z = -223, qw = 10104, qx = 747, qy = -1140, qz = -12825
Linear Accel X = -51, Y = 190, Z = -88, qw = 10109, qx = 689, qy = -1024, qz = -12835
Linear Accel X = -88, Y = 232, Z = 89, qw = 10170, qx = 565, qy = -895, qz = -12802
Linear Accel X = 82, Y = 244, Z = 29, qw = 10280, qx = 559, qy = -737, qz = -12724
Linear Accel X = 30, Y = 267, Z = -116, qw = 10319, qx = 645, qy = -631, qz = -12694
Linear Accel X = -6, Y = 330, Z = 12, qw = 10345, qx = 727, qy = -514, qz = -12674
Linear Accel X = 23, Y = 284, Z = -60, qw = 10366, qx = 839, qy = -419, qz = -12654
Linear Accel X = 179, Y = 286, Z = 75, qw = 10439, qx = 1007, qy = -291, qz = -12584
Linear Accel X = 247, Y = 255, Z = -290, qw = 10465, qx = 1101, qy = -204, qz = -12557
Linear Accel X = 22, Y = 307, Z = -64, qw = 10486, qx = 1122, qy = -171, qz = -12538
Linear Accel X = 223, Y = 316, Z = 37, qw = 10591, qx = 1133, qy = -91, qz = -12448
Linear Accel X = 276, Y = 288, Z = 53, qw = 10701, qx = 1126, qy = -84, qz = -12355
Linear Accel X = 134, Y = 295, Z = -99, qw = 10763, qx = 1143, qy = -96, qz = -12299
Linear Accel X = 49, Y = 256, Z = -111, qw = 10798, qx = 1212, qy = -87, qz = -12262
Linear Accel X = 267, Y = 283, Z = 63, qw = 10952, qx = 1245, qy = 15, qz = -12122
Linear Accel X = 263, Y = 262, Z = 72, qw = 11066, qx = 1219, qy = 50, qz = -12020
Linear Accel X = 207, Y = 254, Z = -42, qw = 11149, qx = 1254, qy = 78, qz = -11940
Linear Accel X = 136, Y = 241, Z = -85, qw = 11211, qx = 1320, qy = 120, qz = -11874
Linear Accel X = 208, Y = 283, Z = 34, qw = 11362, qx = 1258, qy = 164, qz = -11736
Linear Accel X = 261, Y = 268, Z = -30, qw = 11477, qx = 1189, qy = 173, qz = -11631
Linear Accel X = 240, Y = 221, Z = -78, qw = 11565, qx = 1190, qy = 209, qz = -11542
Linear Accel X = 188, Y = 202, Z = -190, qw = 11701, qx = 1174, qy = 265, qz = -11405
Linear Accel X = 325, Y = 292, Z = 76, qw = 11842, qx = 1050, qy = 243, qz = -11271
Linear Accel X = 345, Y = 78, Z = -18, qw = 11982, qx = 926, qy = 228, qz = -11134
Linear Accel X = 372, Y = 205, Z = 31, qw = 12088, qx = 882, qy = 215, qz = -11022
Linear Accel X = 360, Y = 188, Z = 21, qw = 12255, qx = 730, qy = 184, qz = -10848
Linear Accel X = 351, Y = 155, Z = 95, qw = 12378, qx = 592, qy = 124, qz = -10717
Linear Accel X = 256, Y = 174, Z = 249, qw = 12487, qx = 492, qy = 60, qz = -10596
Linear Accel X = 348, Y = 85, Z = 132, qw = 12616, qx = 646, qy = 217, qz = -10431
Linear Accel X = 528, Y = 25, Z = 36, qw = 12691, qx = 821, qy = 414, qz = -10321
Linear Accel X = 410, Y = 187, Z = 190, qw = 12784, qx = 869, qy = 489, qz = -10199
Linear Accel X = 325, Y = 94, Z = 218, qw = 12846, qx = 936, qy = 498, qz = -10114
Linear Accel X = 393, Y = 77, Z = 56, qw = 12904, qx = 1113, qy = 518, qz = -10021
Linear Accel X = 322, Y = 92, Z = 5, qw = 12940, qx = 1173, qy = 518, qz = -9967
Linear Accel X = 231, Y = 89, Z = 106, qw = 12973, qx = 1199, qy = 493, qz = -9923
Linear Accel X = 400, Y = -5, Z = 65, qw = 13014, qx = 1276, qy = 477, qz = -9860
Linear Accel X = 474, Y = -4, Z = 66, qw = 13076, qx = 1333, qy = 415, qz = -9772
Linear Accel X = 272, Y = 11, Z = 186, qw = 13094, qx = 1392, qy = 378, qz = -9741
Linear Accel X = 315, Y = -1, Z = 169, qw = 13099, qx = 1517, qy = 368, qz = -9716
Linear Accel X = 290, Y = 10, Z = 165, qw = 13091, qx = 1689, qy = 375, qz = -9699
Linear Accel X = 513, Y = -86, Z = -75, qw = 13073, qx = 1958, qy = 447, qz = -9669
Linear Accel X = 267, Y = -88, Z = -34, qw = 13068, qx = 1959, qy = 395, qz = -9679
Linear Accel X = 268, Y = -53, Z = 115, qw = 13086, qx = 1864, qy = 266, qz = -9677
Linear Accel X = 396, Y = -98, Z = 224, qw = 13092, qx = 1831, qy = 110, qz = -9678
Linear Accel X = 337, Y = -116, Z = 38, qw = 13050, qx = 1883, qy = 61, qz = -9725
Linear Accel X = 270, Y = -128, Z = 37, qw = 12998, qx = 1911, qy = 10, qz = -9789
Linear Accel X = 226, Y = -116, Z = 134, qw = 12944, qx = 1913, qy = -52, qz = -9861
Linear Accel X = 326, Y = -66, Z = 173, qw = 12842, qx = 1940, qy = -126, qz = -9987
Linear Accel X = 335, Y = -143, Z = 117, qw = 12752, qx = 1985, qy = -183, qz = -10092
Linear Accel X = 277, Y = -209, Z = 149, qw = 12643, qx = 2035, qy = -225, qz = -10217
Linear Accel X = 285, Y = -231, Z = 162, qw = 12521, qx = 2075, qy = -259, qz = -10358
Linear Accel X = 256, Y = -226, Z = -44, qw = 12326, qx = 2130, qy = -403, qz = -10574
Linear Accel X = 205, Y = -221, Z = -103, qw = 12188, qx = 2146, qy = -537, qz = -10724
Linear Accel X = 70, Y = -235, Z = -75, qw = 12030, qx = 2164, qy = -623, qz = -10893
Linear Accel X = 137, Y = 32661, Z = -69, qw = 11821, qx = 2192, qy = -632, qz = -11113
Linear Accel X = 187, Y = -134, Z = -149, qw = 11684, qx = 2232, qy = -594, qz = -11251
Linear Accel X = 170, Y = -116, Z = -75, qw = 11545, qx = 2216, qy = -557, qz = -11399
Linear Accel X = 121, Y = -75, Z = 14, qw = 11408, qx = 2166, qy = -522, qz = -11547
Linear Accel X = 136, Y = -69, Z = -110, qw = 11213, qx = 2137, qy = -417, qz = -11746
Linear Accel X = 144, Y = 18, Z = -77, qw = 11089, qx = 2102, qy = -351, qz = -11871
Linear Accel X = 128, Y = 28, Z = 5, qw = 10955, qx = 2034, qy = -319, qz = -12007
Linear Accel X = 126, Y = 12, Z = -54, qw = 10821, qx = 1970, qy = -283, qz = -12140
Linear Accel X = 143, Y = 52, Z = 0, qw = 10633, qx = 1848, qy = -206, qz = -12325
Linear Accel X = 32, Y = 101, Z = 0, qw = 10499, qx = 1759, qy = -175, qz = -12453
Linear Accel X = -16, Y = 118, Z = -49, qw = 10370, qx = 1688, qy = -172, qz = -12571
Linear Accel X = -64, Y = 42, Z = -75, qw = 10187, qx = 1614, qy = -149, qz = -12729
Linear Accel X = 66, Y = 169, Z = 12, qw = 10111, qx = 1560, qy = -123, qz = -12796
Linear Accel X = 23, Y = 163, Z = -56, qw = 10028, qx = 1532, qy = -126, qz = -12865
Linear Accel X = -72, Y = 136, Z = -297, qw = 9943, qx = 1529, qy = -145, qz = -12931
Linear Accel X = -147, Y = 125, Z = -272, qw = 9877, qx = 1385, qy = -162, qz = -12997
Linear Accel X = 15, Y = 180, Z = -84, qw = 9879, qx = 1285, qy = -134, qz = -13007
Linear Accel X = 59, Y = 170, Z = -78, qw = 9873, qx = 1245, qy = -65, qz = -13016
Linear Accel X = 43, Y = 255, Z = -145, qw = 9858, qx = 1232, qy = 36, qz = -13028
Linear Accel X = 59, Y = 350, Z = 46, qw = 9868, qx = 1263, qy = 163, qz = -13017
Linear Accel X = 70, Y = 320, Z = 58, qw = 9901, qx = 1281, qy = 163, qz = -12990
Linear Accel X = 25, Y = 231, Z = -28, qw = 9937, qx = 1303, qy = 138, qz = -12960
Linear Accel X = 1, Y = 270, Z = -78, qw = 10042, qx = 1322, qy = 187, qz = -12877
Linear Accel X = 33, Y = 416, Z = 69, qw = 10174, qx = 1332, qy = 230, qz = -12771
Linear Accel X = 93, Y = 367, Z = 43, qw = 10351, qx = 1350, qy = 221, qz = -12627
Linear Accel X = 135, Y = 183, Z = 18, qw = 10540, qx = 1351, qy = 186, qz = -12469
Linear Accel X = 111, Y = 216, Z = 1, qw = 10832, qx = 1361, qy = 188, qz = -12215
Linear Accel X = 104, Y = 275, Z = -86, qw = 11017, qx = 1425, qy = 200, qz = -12041
Linear Accel X = 81, Y = 219, Z = -155, qw = 11186, qx = 1507, qy = 222, qz = -11874
Linear Accel X = 171, Y = 140, Z = -78, qw = 11342, qx = 1561, qy = 280, qz = -11717
Linear Accel X = 210, Y = 191, Z = -74, qw = 11550, qx = 1632, qy = 449, qz = -11496
Linear Accel X = 205, Y = 152, Z = -97, qw = 11674, qx = 1671, qy = 595, qz = -11358
Linear Accel X = 323, Y = 197, Z = -16, qw = 11817, qx = 1660, qy = 733, qz = -11203
Linear Accel X = 438, Y = 205, Z = 101, qw = 11994, qx = 1601, qy = 810, qz = -11017
Linear Accel X = 288, Y = 199, Z = 21, qw = 12060, qx = 1578, qy = 817, qz = -10947
Linear Accel X = 252, Y = 184, Z = 7, qw = 12120, qx = 1582, qy = 900, qz = -10873
Linear Accel X = 330, Y = 270, Z = 170, qw = 12211, qx = 1566, qy = 1057, qz = -10759
Linear Accel X = 419, Y = 268, Z = 227, qw = 12371, qx = 1519, qy = 1260, qz = -10560
Linear Accel X = 407, Y = 253, Z = 197, qw = 12464, qx = 1501, qy = 1341, qz = -10441
Linear Accel X = 307, Y = 197, Z = 187, qw = 12547, qx = 1495, qy = 1419, qz = -10332
Linear Accel X = 370, Y = 214, Z = 176, qw = 12628, qx = 1500, qy = 1514, qz = -10219
Linear Accel X = 389, Y = 179, Z = 109, qw = 12712, qx = 1500, qy = 1587, qz = -10103
Linear Accel X = 332, Y = 134, Z = -35, qw = 12756, qx = 1502, qy = 1607, qz = -10043
Linear Accel X = 308, Y = 104, Z = -15, qw = 12803, qx = 1465, qy = 1609, qz = -9989
Linear Accel X = 311, Y = 101, Z = 63, qw = 12881, qx = 1343, qy = 1547, qz = -9915
Linear Accel X = 362, Y = 88, Z = 188, qw = 12943, qx = 1251, qy = 1491, qz = -9856
Linear Accel X = 398, Y = 79, Z = 171, qw = 13001, qx = 1183, qy = 1470, qz = -9791
Linear Accel X = 329, Y = 66, Z = 264, qw = 13047, qx = 1131, qy = 1432, qz = -9741
Linear Accel X = 367, Y = 73, Z = 216, qw = 13100, qx = 1144, qy = 1333, qz = -9681
Linear Accel X = 356, Y = 13, Z = 134, qw = 13123, qx = 1174, qy = 1246, qz = -9659
Linear Accel X = 319, Y = -29, Z = 121, qw = 13136, qx = 1221, qy = 1183, qz = -9643
Linear Accel X = 362, Y = -40, Z = 102, qw = 13157, qx = 1281, qy = 1141, qz = -9611
Linear Accel X = 456, Y = -58, Z = 156, qw = 13180, qx = 1365, qy = 1071, qz = -9577
Linear Accel X = 354, Y = -94, Z = 132, qw = 13166, qx = 1421, qy = 1003, qz = -9595
Linear Accel X = 287, Y = -88, Z = 65, qw = 13137, qx = 1489, qy = 929, qz = -9632
Linear Accel X = 310, Y = -91, Z = 66, qw = 13096, qx = 1570, qy = 811, qz = -9685
Linear Accel X = 379, Y = -73, Z = 128, qw = 13071, qx = 1605, qy = 751, qz = -9718
Linear Accel X = 337, Y = -136, Z = 88, qw = 13041, qx = 1621, qy = 700, qz = -9760
Linear Accel X = 318, Y = -127, Z = 49, qw = 12999, qx = 1650, qy = 679, qz = -9813
Linear Accel X = 337, Y = -103, Z = 71, qw = 12919, qx = 1678, qy = 635, qz = -9915
Linear Accel X = 184, Y = -132, Z = 19, qw = 12838, qx = 1667, qy = 544, qz = -10027
Linear Accel X = 215, Y = -83, Z = -27, qw = 12752, qx = 1624, qy = 401, qz = -10151
Linear Accel X = 281, Y = -243, Z = 65, qw = 12654, qx = 1564, qy = 204, qz = -10288
Linear Accel X = 204, Y = -131, Z = 31, qw = 12455, qx = 1535, qy = -140, qz = -10533
Linear Accel X = 107, Y = -203, Z = -54, qw = 12295, qx = 1555, qy = -370, qz = -10711
Linear Accel X = 141, Y = -206, Z = -88, qw = 12148, qx = 1601, qy = -501, qz = -10865
Linear Accel X = 241, Y = -173, Z = 49, qw = 11920, qx = 1671, qy = -585, qz = -11100
Linear Accel X = 197, Y = -127, Z = 31, qw = 11744, qx = 1728, qy = -632, qz = -11275
Linear Accel X = 188, Y = -127, Z = 16, qw = 11547, qx = 1756, qy = -708, qz = -11468
Linear Accel X = 133, Y = -152, Z = 53, qw = 11314, qx = 1731, qy = -836, qz = -11693
Linear Accel X = 126, Y = -116, Z = 17, qw = 10961, qx = 1652, qy = -1056, qz = -12019
Linear Accel X = 111, Y = -138, Z = -51, qw = 10745, qx = 1597, qy = -1176, qz = -12209
Linear Accel X = 114, Y = -110, Z = 15, qw = 10552, qx = 1536, qy = -1244, qz = -12377
Linear Accel X = 80, Y = -36, Z = 0, qw = 10385, qx = 1479, qy = -1256, qz = -12523
Linear Accel X = 30, Y = 10, Z = -96, qw = 10146, qx = 1424, qy = -1236, qz = -12726
Linear Accel X = 0, Y = 71, Z = -125, qw = 10008, qx = 1372, qy = -1224, qz = -12841
Linear Accel X = -42, Y = 23, Z = -102, qw = 9873, qx = 1334, qy = -1205, qz = -12951
Linear Accel X = -60, Y = 113, Z = -153, qw = 9722, qx = 1276, qy = -1120, qz = -13078
Linear Accel X = -29, Y = 156, Z = -81, qw = 9645, qx = 1229, qy = -1047, qz = -13146
Linear Accel X = -46, Y = 132, Z = -123, qw = 9585, qx = 1213, qy = -961, qz = -13197
Linear Accel X = -70, Y = 239, Z = 18, qw = 9545, qx = 1175, qy = -878, qz = -13235
Linear Accel X = -15, Y = 284, Z = -27, qw = 9490, qx = 1159, qy = -799, qz = -13281
Linear Accel X = -31, Y = 217, Z = -103, qw = 9443, qx = 1191, qy = -762, qz = -13314
Linear Accel X = 4, Y = 215, Z = -151, qw = 9417, qx = 1250, qy = -701, qz = -13330
Linear Accel X = -107, Y = 239, Z = -19, qw = 9403, qx = 1281, qy = -661, qz = -13339
Linear Accel X = -33, Y = 388, Z = 49, qw = 9391, qx = 1340, qy = -649, qz = -13343
Linear Accel X = 110, Y = 269, Z = -62, qw = 9406, qx = 1478, qy = -641, qz = -13318
Linear Accel X = 72, Y = 150, Z = -89, qw = 9483, qx = 1618, qy = -597, qz = -13249
Linear Accel X = 218, Y = 395, Z = 4, qw = 9744, qx = 1786, qy = -448, qz = -13042
Linear Accel X = 124, Y = 304, Z = -211, qw = 9903, qx = 1928, qy = -353, qz = -12904
Linear Accel X = 135, Y = 439, Z = -117, qw = 10084, qx = 1980, qy = -315, qz = -12757
Linear Accel X = 149, Y = 289, Z = 24, qw = 10228, qx = 1930, qy = -352, qz = -12648
Linear Accel X = 57, Y = 241, Z = -16, qw = 10373, qx = 1839, qy = -436, qz = -12541
Linear Accel X = 89, Y = 332, Z = -91, qw = 10484, qx = 1806, qy = -441, qz = -12452
Linear Accel X = 97, Y = 309, Z = -52, qw = 10592, qx = 1780, qy = -425, qz = -12365
Linear Accel X = 226, Y = 296, Z = 11, qw = 10708, qx = 1759, qy = -429, qz = -12267
Linear Accel X = 213, Y = 213, Z = -25, qw = 10871, qx = 1757, qy = -482, qz = -12121
Linear Accel X = 207, Y = 262, Z = -70, qw = 10991, qx = 1759, qy = -508, qz = -12011
Linear Accel X = 285, Y = 231, Z = -165, qw = 11121, qx = 1746, qy = -517, qz = -11893
Linear Accel X = 201, Y = 275, Z = -30, qw = 11286, qx = 1721, qy = -532, qz = -11739
Linear Accel X = 269, Y = 188, Z = -160, qw = 11400, qx = 1697, qy = -529, qz = -11632
Linear Accel X = 271, Y = 153, Z = -81, qw = 11523, qx = 1591, qy = -550, qz = -11525
Linear Accel X = 266, Y = 206, Z = -63, qw = 11639, qx = 1455, qy = -553, qz = -11425
Linear Accel X = 400, Y = 147, Z = 80, qw = 11831, qx = 1271, qy = -547, qz = -11249
Linear Accel X = 279, Y = 90, Z = 99, qw = 11948, qx = 1163, qy = -521, qz = -11139
Linear Accel X = 330, Y = 170, Z = 47, qw = 12085, qx = 1099, qy = -449, qz = -10999
Linear Accel X = 381, Y = 137, Z = -25, qw = 12202, qx = 1065, qy = -362, qz = -10876
Linear Accel X = 380, Y = 81, Z = 3, qw = 12352, qx = 1026, qy = -214, qz = -10713
Linear Accel X = 353, Y = 82, Z = 34, qw = 12434, qx = 967, qy = -82, qz = -10625
Linear Accel X = 361, Y = 90, Z = 60, qw = 12507, qx = 915, qy = 45, qz = -10544
Linear Accel X = 347, Y = 124, Z = 53, qw = 12569, qx = 869, qy = 263, qz = -10471
Linear Accel X = 260, Y = 153, Z = 81, qw = 12603, qx = 846, qy = 426, qz = -10426
Linear Accel X = 335, Y = 162, Z = 152, qw = 12646, qx = 810, qy = 565, qz = -10370
Linear Accel X = 410, Y = 114, Z = 201, qw = 12701, qx = 764, qy = 635, qz = -10303
Linear Accel X = 380, Y = 60, Z = 155, qw = 12769, qx = 710, qy = 660, qz = -10220
Linear Accel X = 258, Y = 138, Z = 71, qw = 12814, qx = 661, qy = 671, qz = -10166
Linear Accel X = 388, Y = 43, Z = 117, qw = 12817, qx = 662, qy = 631, qz = -10165
Linear Accel X = 549, Y = 27, Z = 183, qw = 12863, qx = 677, qy = 504, qz = -10113
Linear Accel X = 366, Y = -8, Z = 65, qw = 12866, qx = 739, qy = 325, qz = -10111
Linear Accel X = 292, Y = 12, Z = 89, qw = 12847, qx = 790, qy = 231, qz = -10134
Linear Accel X = 264, Y = -24, Z = 45, qw = 12828, qx = 838, qy = 143, qz = -10156
Linear Accel X = 407, Y = -11, Z = 61, qw = 12823, qx = 906, qy = 44, qz = -10158
Linear Accel X = 369, Y = -104, Z = -183, qw = 12803, qx = 938, qy = -23, qz = -10181
Linear Accel X = 347, Y = -174, Z = -226, qw = 12775, qx = 909, qy = -62, qz = -10218
Linear Accel X = 373, Y = -151, Z = -55, qw = 12752, qx = 762, qy = -103, qz = -10259
Linear Accel X = 366, Y = -78, Z = 253, qw = 12688, qx = 456, qy = -155, qz = -10355
Linear Accel X = 331, Y = -137, Z = 53, qw = 12620, qx = 349, qy = -198, qz = -10440
Linear Accel X = 287, Y = -140, Z = 133, qw = 12525, qx = 287, qy = -264, qz = -10555
Linear Accel X = 126, Y = -270, Z = 9, qw = 12388, qx = 297, qy = -303, qz = -10714
Linear Accel X = 209, Y = -133, Z = 31, qw = 12204, qx = 337, qy = -333, qz = -10921
Linear Accel X = 203, Y = -198, Z = -11, qw = 12077, qx = 387, qy = -363, qz = -11058
Linear Accel X = 164, Y = -172, Z = 51, qw = 11936, qx = 447, qy = -392, qz = -11208
Linear Accel X = 110, Y = -153, Z = -63, qw = 11652, qx = 554, qy = -478, qz = -11495
Linear Accel X = 159, Y = -137, Z = -60, qw = 11465, qx = 592, qy = -579, qz = -11675
Linear Accel X = 90, Y = -138, Z = -86, qw = 11284, qx = 622, qy = -660, qz = -11845
Linear Accel X = 69, Y = -100, Z = -74, qw = 11102, qx = 657, qy = -712, qz = -12010
Linear Accel X = 75, Y = -62, Z = -222, qw = 10834, qx = 710, qy = -753, qz = -12247
Linear Accel X = 108, Y = 11, Z = -22, qw = 10664, qx = 723, qy = -716, qz = -12396
Linear Accel X = 108, Y = -4, Z = 34, qw = 10477, qx = 756, qy = -656, qz = -12556
Linear Accel X = 84, Y = -14, Z = 22, qw = 10285, qx = 804, qy = -728, qz = -12714
Linear Accel X = 13, Y = 41, Z = -48, qw = 10047, qx = 785, qy = -548, qz = -12906
Linear Accel X = 22, Y = 150, Z = -26, qw = 9942, qx = 704, qy = -548, qz = -12992
Linear Accel X = -106, Y = 174, Z = -94, qw = 9827, qx = 668, qy = -521, qz = -13082
Linear Accel X = -164, Y = 135, Z = -14, qw = 9687, qx = 695, qy = -448, qz = -13187
Linear Accel X = 1, Y = 216, Z = -62, qw = 9658, qx = 758, qy = -351, qz = -13208
Linear Accel X = -159, Y = 243, Z = -103, qw = 9622, qx = 808, qy = -259, qz = -13234
Linear Accel X = -204, Y = 327, Z = -165, qw = 9604, qx = 814, qy = -169, qz = -13248
Linear Accel X = -145, Y = 350, Z = -75, qw = 9668, qx = 706, qy = -69, qz = -13208
Linear Accel X = -154, Y = 300, Z = 68, qw = 9757, qx = 629, qy = -51, qz = -13147
Linear Accel X = -140, Y = 203, Z = -11, qw = 9850, qx = 620, qy = -33, qz = -13078
Linear Accel X = -67, Y = 219, Z = -23, qw = 9983, qx = 657, qy = 11, qz = -12975
Linear Accel X = 72, Y = 321, Z = 59, qw = 10268, qx = 686, qy = 90, qz = -12748
Linear Accel X = 99, Y = 245, Z = 121, qw = 10470, qx = 678, qy = 91, qz = -12584
Linear Accel X = 103, Y = 218, Z = -7, qw = 10647, qx = 733, qy = 54, qz = -12431
Linear Accel X = 105, Y = 243, Z = -70, qw = 10889, qx = 893, qy = -16, qz = -12209
Linear Accel X = 162, Y = 129, Z = -230, qw = 11052, qx = 949, qy = -102, qz = -12057
Linear Accel X = 248, Y = 131, Z = -108, qw = 11219, qx = 933, qy = -174, qz = -11903
Linear Accel X = 339, Y = 237, Z = 25, qw = 11370, qx = 882, qy = -205, qz = -11762
Linear Accel X = 260, Y = 214, Z = -222, qw = 11580, qx = 862, qy = -276, qz = -11555
Linear Accel X = 354, Y = 259, Z = -62, qw = 11739, qx = 849, qy = -291, qz = -11394
Linear Accel X = 418, Y = 232, Z = 0, qw = 11891, qx = 820, qy = -294, qz = -11237
Linear Accel X = 383, Y = 275, Z = -2, qw = 12005, qx = 843, qy = -298, qz = -11114
Linear Accel X = 302, Y = 256, Z = -93, qw = 12123, qx = 947, qy = -299, qz = -10977
Linear Accel X = 307, Y = 249, Z = -76, qw = 12223, qx = 972, qy = -299, qz = -10862
Linear Accel X = 311, Y = 241, Z = 4, qw = 12358, qx = 929, qy = -300, qz = -10713
Linear Accel X = 317, Y = 207, Z = 52, qw = 12565, qx = 893, qy = -261, qz = -10473
Linear Accel X = 336, Y = 267, Z = 38, qw = 12698, qx = 912, qy = -187, qz = -10311
Linear Accel X = 249, Y = 177, Z = -17, qw = 12804, qx = 964, qy = -104, qz = -10177
Linear Accel X = 304, Y = 213, Z = -18, qw = 12903, qx = 1036, qy = -18, qz = -10044
Linear Accel X = 372, Y = 94, Z = 36, qw = 13007, qx = 1062, qy = 43, qz = -9905
Linear Accel X = 306, Y = 75, Z = 208, qw = 13049, qx = 1002, qy = 74, qz = -9856
Linear Accel X = 323, Y = 39, Z = 199, qw = 13074, qx = 976, qy = 149, qz = -9826
Linear Accel X = 434, Y = 10, Z = 168, qw = 13095, qx = 1019, qy = 287, qz = -9789
Linear Accel X = 426, Y = 11, Z = 83, qw = 13106, qx = 1117, qy = 466, qz = -9758
Linear Accel X = 430, Y = 0, Z = 83, qw = 13100, qx = 1178, qy = 537, qz = -9754
Linear Accel X = 352, Y = -36, Z = 120, qw = 13083, qx = 1217, qy = 562, qz = -9771
Linear Accel X = 353, Y = -18, Z = 183, qw = 13049, qx = 1266, qy = 592, qz = -9809
Linear Accel X = 443, Y = -34, Z = 131, qw = 13024, qx = 1329, qy = 591, qz = -9833
Linear Accel X = 399, Y = -47, Z = 85, qw = 13006, qx = 1358, qy = 534, qz = -9856
Linear Accel X = 385, Y = -72, Z = 80, qw = 12999, qx = 1337, qy = 437, qz = -9874
Linear Accel X = 355, Y = -40, Z = 59, qw = 12973, qx = 1328, qy = 308, qz = -9914
Linear Accel X = 271, Y = -19, Z = 13, qw = 12934, qx = 1345, qy = 246, qz = -9964
Linear Accel X = 304, Y = -9, Z = -15, qw = 12890, qx = 1356, qy = 190, qz = -10020
Linear Accel X = 416, Y = -95, Z = -46, qw = 12847, qx = 1344, qy = 11, qz = -10078
